id,title,imdb_index,kind_id,production_year,imdb_id,phonetic_code,episode_of_id,season_nr,episode_nr,series_years
2149615,Machinal,,7,1954,,M254,2149507,5,21,
2149616,"Maggie, Pack Your Bags",,7,1953,,M2126,2149507,4,21,
2149617,Man Lost,,7,1955,,M5423,2149507,7,7,
2149618,Maybe Tomorrow,,7,1956,,M1356,2149507,7,48,
2149619,Miracle at Lensham,,7,1956,,M6243,2149507,8,15,
2149620,Mr. & Mrs. Monroe,,7,1955,,M6562,2149507,7,2,
2149621,Mr. Dobie takes a Powder,,7,1952,,M6313,2149507,3,38,
2149622,Mr. Parker's Rhubarb,,7,1956,,M6162,2149507,7,50,
2149623,Mr. Tutt Baits a Hook,,7,1956,,M6313,2149507,7,21,
2149624,Mr. Tutt Goes West,,7,1956,,M6323,2149507,8,9,
2149625,Mr. Whittle and the Morning Star,,7,1954,,M6345,2149507,5,24,
2149626,Mrs. Mike,,7,1950,,M6252,2149507,2,8,
2149627,Music for Your New Year's Eve,,7,1956,,M2165,2149507,8,17,
2149628,My Dear Emily,,7,1955,,M3654,2149507,6,50,
2149629,My Little Girl,,7,1954,,M4342,2149507,5,31,
2149630,N.Y. to L.A.,,7,1955,,N34,2149507,6,27,
2149631,No Head for Moonlight,,7,1953,,N3165,2149507,4,41,
2149632,No Need of Favor,,7,1954,,N5316,2149507,5,35,
2149633,No Picnic at Mt. Kenya,,7,1953,,N1252,2149507,5,10,
2149634,No Visible Means,,7,1953,,N1214,2149507,5,16,
2149635,Nostradamus Beery,,7,1952,,N2363,2149507,3,41,
2149636,Now or Never,,7,1955,,N6516,2149507,6,36,
2149637,O Evening Star,,7,1952,,E1523,2149507,3,23,
2149638,Of Lena Geyer,,7,1952,,O1452,2149507,3,33,
2149639,Once Upon a Time,,7,1954,,O5215,2149507,5,40,
2149640,One Bright Day,,7,1956,,O5162,2149507,8,8,
2149641,One Minute to Ditch,,7,1957,,O532,2149507,8,29,
2149642,One Smart Apple,,7,1957,,O5256,2149507,8,38,
2149643,Onions in the Stew,,7,1956,,O5253,2149507,8,2,
2149644,Operation Hitch-Hike,,7,1952,,O1635,2149507,3,24,
2149645,Our Hearts Were Young and Gay,,7,1954,,O6326,2149507,5,25,
2149646,Our Town,,7,1950,,O635,2149507,1,6,
2149647,P.J. Martin and Son,,7,1955,,P2563,2149507,6,30,
2149648,Paper Town,,7,1955,,P1635,2149507,7,5,
2149649,Patricia,,7,1954,,P362,2149507,5,48,
2149650,Penny,,7,1952,,P5,2149507,3,32,
2149651,Personal Story,,7,1954,,P6254,2149507,5,52,
2149652,Pierce 3098,,7,1953,,P62,2149507,4,50,
2149653,Pilgrim's Pride,,7,1954,,P4265,2149507,5,37,
2149654,Pilgrimage,,7,1956,,P4265,2149507,8,6,
2149655,Pistolero,,7,1956,,P2346,2149507,7,31,
2149656,Pitfall,,7,1950,,P314,2149507,1,8,
2149657,Plainfield Teachers College,,7,1956,,P4514,2149507,8,12,
2149658,Portrait of a Man,,7,1956,,P6363,2149507,7,32,
2149659,Precinct,,7,1952,,P6252,2149507,4,5,
2149660,Private Purkey's Private Place,,7,1953,,P6131,2149507,5,2,
2149661,Quality Town,,7,1955,,Q435,2149507,7,15,
2149662,Quicksand,,7,1951,,Q253,2149507,2,11,
2149663,Really the Blues,,7,1953,,R4314,2149507,5,15,
2149664,Rebecca,,7,1950,,R12,2149507,1,9,
2149665,Reclining Figure,,7,1957,,R2452,2149507,8,25,
2149666,Red Robin Rides Again,,7,1953,,R3615,2149507,4,49,
2149667,Remote,,7,1954,,R53,2149507,6,6,
2149668,Return Visit,,7,1957,,R3651,2149507,8,36,
2149669,Richard Said No,,7,1954,,R2632,2149507,5,22,
2149670,Ricochet,,7,1953,,R23,2149507,4,20,
2149671,Ride the Pink Horse,,7,1950,,R3152,2149507,1,5,
2149672,Rio Rita,,7,1950,,R63,2149507,2,5,
2149673,Rise Up and Walk,,7,1952,,R2153,2149507,3,14,
2149674,Rosie,,7,1955,,R2,2149507,6,48,
2149675,Second Chance,,7,1955,,S2532,2149507,6,38,
2149676,Second-Hand Sofa,,7,1953,,S2535,2149507,4,32,
2149677,See No Evil,,7,1952,,S514,2149507,3,22,
2149678,See the Man,,7,1955,,S35,2149507,7,14,
2149679,Senora Isobel,,7,1952,,S5621,2149507,4,6,
2149680,September Affair,,7,1956,,S1351,2149507,8,5,
2149681,September Time,,7,1953,,S1351,2149507,5,4,
2149682,Sheppey,,7,1952,,S1,2149507,3,16,
2149683,Skyblock,,7,1954,,S2142,2149507,5,38,
2149684,Soldier from the Wars Returning,,7,1956,,S4361,2149507,8,1,
2149685,Southern Exposure,,7,1956,,S3652,2149507,7,47,
2149686,Stairway to Heaven,,7,1951,,S3631,2149507,2,16,
2149687,Stand-In Bride,,7,1952,,S3535,2149507,3,40,
2149688,Storm,,7,1953,,S365,2149507,4,40,
2149689,Storm Over Swan Lake,,7,1956,,S3651,2149507,7,40,
2149690,Story on Eleventh Street,,7,1954,,S3654,2149507,5,46,
2149691,Sturdevant's Daughter,,7,1957,,S3631,2149507,8,37,
2149692,Such a Busy Day,,7,1954,,S2123,2149507,5,27,
2149693,Summer Story,,7,1952,,S5623,2149507,3,39,
2149694,Summer Tempest,,7,1953,,S5635,2149507,4,35,
2149695,Sunset Boulevard,,7,1956,,S5231,2149507,8,13,
2149696,Ten Minute Alibi,,7,1954,,T5341,2149507,5,55,
2149697,The Awful Truth,,7,1950,,A1436,2149507,2,1,
2149698,The Baobab Tree,,7,1956,,B136,2149507,7,33,
2149699,The Bench in the Park,,7,1952,,B5253,2149507,4,10,
2149700,The Biarritz Scandal,,7,1952,,B6325,2149507,4,11,
2149701,The Big Money,,7,1953,,B25,2149507,5,5,
2149702,The Big Night,,7,1953,,B2523,2149507,4,30,
2149703,The Big Sleep,,7,1950,,B241,2149507,2,2,
2149704,The Bishop's Wife,,7,1951,,B2121,2149507,2,17,
2149705,The Breaking Point,,7,1955,,B6252,2149507,6,22,
2149706,The Briefcase,,7,1956,,B612,2149507,7,27,
2149707,The Burtons,,7,1953,,B6352,2149507,4,25,
2149708,The Cage,,7,1955,,C2,2149507,6,34,
2149709,The Canterville Ghost,,7,1950,,C5361,2149507,2,6,
2149710,The Catbird Seat,,7,1952,,C3163,2149507,3,36,
2149711,The Centrifuge,,7,1953,,C5361,2149507,4,28,
2149712,The Champion,,7,1950,,C515,2149507,1,10,
2149713,The Christmas Cards,,7,1952,,C6235,2149507,4,17,
2149714,The Citadel,,7,1950,,C34,2149507,1,11,
2149715,The Clay Pigeon,,7,1957,,C4125,2149507,8,21,
2149716,The Closed Door,,7,1952,,C4236,2149507,4,18,
2149717,The Company Wife,,7,1956,,C5151,2149507,7,49,
2149718,The Cypress Tree,,7,1955,,C1623,2149507,6,18,
2149719,The Davidian Report,,7,1952,,D1356,2149507,4,12,
2149720,The Deep Six,,7,1953,,D12,2149507,5,12,
2149721,The Diamond Curtain,,7,1955,,D5326,2149507,6,43,
2149722,The Drifter,,7,1955,,D6136,2149507,6,35,
2149723,The Egg and I,,7,1950,,E253,2149507,1,4,
2149724,The End of the Tether,,7,1956,,E5313,2149507,7,18,
2149725,The Enemy,,7,1957,,E5,2149507,8,26,
2149726,The Expert,,7,1954,,E2163,2149507,5,45,
2149727,The Fairfield Lady,,7,1952,,F6143,2149507,4,3,
2149728,The Fall Guy,,7,1952,,F42,2149507,4,7,
2149729,The Farmer's Hotel,,7,1952,,F6562,2149507,3,10,
2149730,The First Vice President,,7,1953,,F6231,2149507,5,1,
2149731,The Fourth of July,,7,1955,,F6312,2149507,6,41,
2149732,The Gentleman,,7,1954,,G5345,2149507,6,7,
2149733,The Glass Cage,,7,1953,,G42,2149507,4,33,
2149734,The Grand Prize,,7,1957,,G6531,2149507,8,23,
2149735,The Great Gatsby,,7,1955,,G6323,2149507,6,33,
2149736,The Greatest Man in the World,,7,1953,,G6323,2149507,5,18,
2149737,The Half Millionaire,,7,1953,,H4154,2149507,4,44,
2149738,The House of Seven Gables,,7,1951,,H2121,2149507,2,19,
2149739,The Hunchback of Notre Dame: Part 1,,7,1954,,H5212,2149507,6,8,
2149740,The Hunchback of Notre Dame: Part 2,,7,1954,,H5212,2149507,6,9,
2149741,The Inward Eye,,7,1952,,I563,2149507,4,15,
2149742,The Iron Cobweb,,7,1955,,I6521,2149507,6,28,
2149743,The Killer,,7,1955,,K46,2149507,6,37,
2149744,The Kimballs,,7,1951,,K5142,2149507,3,6,
2149745,The Last Train to Kildevil,,7,1957,,L2365,2149507,8,27,
2149746,The Last Trip of the Hindenburg,,7,1957,,L2361,2149507,8,39,
2149747,The Last Trip of the Hindenburg,,7,1956,,L2361,2149507,8,4,
2149748,The Last Tycoon,,7,1951,,L2325,2149507,2,13,
2149749,The Law-Abiding,,7,1952,,L1352,2149507,4,2,
2149750,The Letter,,7,1950,,L36,2149507,1,1,
2149751,The Liar,,7,1957,,L6,2149507,8,18,
2149752,The Lonely,,7,1952,,L54,2149507,3,27,
2149753,The Long Way Home,,7,1956,,L525,2149507,7,29,
2149754,The Longest Night,,7,1952,,L5235,2149507,3,29,
2149756,The Lost Weekend,,7,1955,,L2325,2149507,6,21,
2149755,The Lost and Found,,7,1953,,L2353,2149507,5,3,
2149757,The Male Animal,,7,1950,,M454,2149507,1,3,
2149758,The Man Who Vanished,,7,1956,,M5152,2149507,7,23,
2149759,The Misfortunes of Mr. Minihan,,7,1956,,M2163,2149507,8,11,
2149760,The Moonstone,,7,1952,,M5235,2149507,3,15,
2149761,The New World,,7,1957,,N643,2149507,8,34,
2149762,The Outer Limit,,7,1953,,O3645,2149507,4,22,
2149763,The Pale Blonde of Sand Street,,7,1954,,P4145,2149507,5,33,
2149764,The Paper Hero,,7,1955,,P16,2149507,6,42,
2149765,The Paradise Cafe,,7,1954,,P6321,2149507,5,28,
2149766,The Patriot from Antibes,,7,1954,,P3631,2149507,5,41,
2149767,The People You Meet,,7,1954,,P1453,2149507,5,54,
2149769,The Phantom Lady,,7,1950,,P5354,2149507,1,7,
2149770,The Philadelphia Story,,7,1950,,P4341,2149507,2,7,
2149771,The Pink Hippopotamus,,7,1954,,P5213,2149507,5,30,
2149772,The Post Road,,7,1952,,P2363,2149507,4,14,
2149773,The Power and the Prize,,7,1954,,P6531,2149507,5,39,
2149774,The Quality of Mercy,,7,1954,,Q4315,2149507,5,29,
2149775,The Return of Johnny Burro,,7,1955,,R3651,2149507,6,49,
2149776,The Right Thing,,7,1956,,R2352,2149507,7,36,
2149777,The Ringmaster,,7,1952,,R5252,2149507,3,30,
2149778,The Second Day of Christmas,,7,1955,,S2531,2149507,7,16,
2149779,The Secret,,7,1956,,S263,2149507,7,28,
2149780,The Seventeenth of June,,7,1954,,S1535,2149507,5,23,
2149781,The Shadow Line,,7,1953,,S345,2149507,4,24,
2149782,The Sheffield Story,,7,1952,,S1432,2149507,4,9,
2149783,The Soldier Room,,7,1956,,S4365,2149507,7,41,
2149784,The Soprano and the Piccolo Player,,7,1953,,S1653,2149507,5,14,
2149785,The Steady Man,,7,1954,,S35,2149507,5,19,
2149786,The Stranger,,7,1955,,S3652,2149507,7,4,
2149787,The Sunday Punch,,7,1953,,S5315,2149507,5,8,
2149788,The Tall Dark Man,,7,1955,,T4362,2149507,6,31,
2149789,The Tender Leaves of Hope,,7,1955,,T5364,2149507,6,29,
2149790,The Tender Men,,7,1952,,T5365,2149507,3,12,
2149791,The Trial of Pontius Pilate,,7,1957,,T6415,2149507,8,33,
2149792,The Truth About Blayds,,7,1952,,T6313,2149507,3,26,
2149793,The Tyrant,,7,1956,,T653,2149507,7,19,
2149794,The Valari Special,,7,1952,,V4621,2149507,4,13,
2149795,The Wall,,7,1952,,W4,2149507,3,20,
2149796,The Weather Lover,,7,1957,,W3641,2149507,8,40,
2149797,The Week the World Stood Still,,7,1957,,W2364,2149507,8,22,
2149798,The Wind Cannot Read,,7,1953,,W5325,2149507,4,38,
2149799,The Woman Who Hated Children,,7,1953,,W5324,2149507,4,42,
2149800,The World to Nothing,,7,1955,,W6435,2149507,7,9,
2149801,The Young and the Beautiful,,7,1956,,Y5253,2149507,8,14,
2149802,The Young in Heart,,7,1951,,Y5256,2149507,2,14,
2149803,There Once Was a Diamond Ring,,7,1952,,T6523,2149507,4,4,
2149804,There's No Need to Shout,,7,1955,,T6253,2149507,6,39,
2149805,Those in Favor,,7,1952,,T2516,2149507,3,17,
2149806,Three Men from Tomorrow,,7,1956,,T6516,2149507,7,17,
2149807,Three O'Clock,,7,1951,,T6242,2149507,2,21,
2149808,Til Next We Meet,,7,1952,,T4523,2149507,3,34,
2149809,To Walk the Night,,7,1951,,T4235,2149507,3,3,
2149810,Tomorrow Is Forever,,7,1955,,T5621,2149507,7,6,
2149811,Tomorrow We'll Sing,,7,1953,,T5642,2149507,4,29,
2149812,Top Secret,,7,1951,,T1263,2149507,3,7,
2149813,Towhead,,7,1955,,T3,2149507,6,40,
2149815,Two Wise Women,,7,1954,,T25,2149507,6,3,
2149814,Two of a Kind,,7,1953,,T1253,2149507,4,45,
2149816,Uncle Snowball,,7,1955,,U5242,2149507,6,46,
2149817,Unclouded Summer,,7,1952,,U5243,2149507,4,1,
2149818,Victoria Regina,,7,1951,,V2362,2149507,2,10,
2149819,Victoria Regina,,7,1957,,V2362,2149507,8,31,
2149820,Victory,,7,1952,,V236,2149507,4,16,
2149821,Wages of Fear,,7,1954,,W216,2149507,5,36,
2149822,Wait for Me,,7,1957,,W3165,2149507,8,24,
2149823,Week-End Pass,,7,1953,,W2531,2149507,5,11,
2149824,What About Christmas?,,7,1953,,W3132,2149507,5,17,
2149825,When We Are Married,,7,1951,,W5656,2149507,2,22,
2149826,Who?,,7,1956,,W,2149507,7,38,
2149827,Woman in the Window,,7,1955,,W5353,2149507,7,1,
2149828,World by the Tail,,7,1953,,W6431,2149507,4,34,
2161677,Rootie Kazootie,,2,1950,,R323,,,,1950-????
2197498,Sally,,2,1957,,S4,,,,1957-1958
2197499,(#1.1),,7,1957,,,2197498,1,1,
2197500,(#1.10),,7,1957,,,2197498,1,10,
2197501,(#1.11),,7,1957,,,2197498,1,11,
2197502,(#1.12),,7,1957,,,2197498,1,12,
2197503,(#1.13),,7,1957,,,2197498,1,13,
2197504,(#1.14),,7,1958,,,2197498,1,14,
2197505,(#1.15),,7,1958,,,2197498,1,15,
2197506,(#1.16),,7,1958,,,2197498,1,16,
2197507,(#1.19),,7,1958,,,2197498,1,19,
2197508,(#1.20),,7,1958,,,2197498,1,20,
2197509,(#1.21),,7,1958,,,2197498,1,21,
2197510,(#1.22),,7,1958,,,2197498,1,22,
2197511,(#1.24),,7,1958,,,2197498,1,24,
2197512,(#1.4),,7,1957,,,2197498,1,4,
2197513,(#1.5),,7,1957,,,2197498,1,5,
2197514,(#1.6),,7,1957,,,2197498,1,6,
2197515,(#1.7),,7,1957,,,2197498,1,7,
2197516,(#1.8),,7,1957,,,2197498,1,8,
2197517,(#1.9),,7,1957,,,2197498,1,9,
2197518,Dear Myrtle,,7,1958,,D6563,2197498,1,26,
2197519,Mrs. Banford's Birthday,,7,1957,,M6215,2197498,1,3,
2197520,Operation Intrigue,,7,1958,,O1635,2197498,1,17,
2197521,Sally Tries to Say No,,7,1957,,S4362,2197498,1,2,
2197522,"Sally, the Cosmetician",,7,1958,,S4325,2197498,1,23,
2197523,"Sally, the Love Doctor",,7,1958,,S4341,2197498,1,25,
2197524,World's Greatest Lover,,7,1958,,W6432,2197498,1,18,
2215176,Saturday Night Dance Party,,2,1952,,S3635,,,,1952-????
2215215,Saturday Night Jamboree,,2,1948,,S3635,,,,1948-1949
2216193,Saturday Night Revue,,2,1950,,S3635,,,,1950-????
2216195,(1951-01-13),,7,1951,,,2216193,,,
2216402,Saturday Roundup,,2,1951,,S3636,,,,1951-????
2216475,Saturday Square,,2,1950,,S3632,,,,1950-????
2218438,Say It with Acting,,2,1949,,S3235,,,,1949-????
2228487,Screen Directors Playhouse,,2,1955,,S2653,,,,1955-1956
2228488,A Midsummer Daydream,,7,1955,,M3256,2228487,1,3,
2228489,A Ticket for Thaddeus,,7,1956,,T2316,2228487,1,25,
2228490,Affair in Sumatra,,7,1956,,A1652,2228487,1,19,
2228491,Apples on the Lilac Tree,,7,1956,,A1425,2228487,1,32,
2228492,Arroyo,,7,1955,,A6,2228487,1,4,
2228493,Claire,,7,1956,,C46,2228487,1,24,
2228494,Cry Justice,,7,1956,,C6232,2228487,1,18,
2228495,Day Is Done,,7,1955,,D235,2228487,1,2,
2228496,Every Man Has Two Wives,,7,1956,,E1652,2228487,1,28,
2228497,High Air,,7,1956,,H26,2228487,1,35,
2228498,Hot Cargo,,7,1956,,H3262,2228487,1,14,
2228500,It's Always Sunday,,7,1956,,I3242,2228487,1,15,
2228499,It's a Most Unusual Day,,7,1956,,I3252,2228487,1,21,
2228501,Life of Vernon Hathaway,,7,1955,,L1653,2228487,1,6,
2228502,Lincoln's Doctor's Dog,,7,1955,,L5245,2228487,1,11,
2228503,Markheim,,7,1956,,M625,2228487,1,23,
2228504,Meet the Governor,,7,1955,,M3216,2228487,1,1,
2228505,No. 5 Checked Out,,7,1956,,N23,2228487,1,16,
2228506,One Against Many,,7,1956,,O5252,2228487,1,20,
2228507,Partners,,7,1956,,P6356,2228487,1,29,
2228508,Prima Donna,,7,1956,,P6535,2228487,1,17,
2228509,Rookie of the Year,,7,1955,,R2136,2228487,1,10,
2228510,The Bitter Waters,,7,1956,,B3636,2228487,1,33,
2228511,The Brush Roper,,7,1955,,B6261,2228487,1,8,
2228512,The Carroll Formula,,7,1956,,C6416,2228487,1,31,
2228513,The Day I Met Caruso,,7,1956,,D5326,2228487,1,34,
2228514,The Dream,,7,1956,,D65,2228487,1,26,
2228515,The Final Tribute,,7,1955,,F5436,2228487,1,7,
2228516,The Silent Partner,,7,1955,,S4531,2228487,1,12,
2228517,The Sword of Villon,,7,1956,,S6314,2228487,1,22,
2228518,The Titanic Incident,,7,1955,,T3525,2228487,1,13,
2228519,Tom and Jerry,,7,1955,,T5326,2228487,1,9,
2228520,Want Ad Wedding,,7,1955,,W5352,2228487,1,5,
2228521,What Day Is It?,,7,1956,,W323,2228487,1,27,
2228522,White Corridors,,7,1956,,W3263,2228487,1,30,
2253252,Sessions,,2,1949,,S252,,,,1949-????
2254326,Seven at Eleven,,2,1951,,S1534,,,,1951-????
2266113,Sheilah Graham in Hollywood,,2,1951,,S4265,,,,1951-????
2266114,(1955-01-03),,7,1955,,,2266113,,,
2272047,Shirley Temple's Storybook,,2,1958,,S6435,,,,1958-1961
2272048,Ali Baba and the 40 Thieves,,7,1958,,A4153,2272047,1,14,
2272050,Beauty and the Beast,,7,1958,,B3531,2272047,1,1,
2272051,Dick Whittington and His Cat,,7,1958,,D2352,2272047,1,5,
2272053,Hiawatha,,7,1958,,H3,2272047,1,12,
2272058,Mother Goose,,7,1958,,M362,2272047,1,16,
2272061,Rapunzel,,7,1958,,R1524,2272047,1,13,
2272063,Rip Van Winkle,,7,1958,,R1524,2272047,1,7,
2272064,Rumpelstiltskin,,7,1958,,R5142,2272047,1,2,
2272067,The Emperor's New Clothes,,7,1958,,E5162,2272047,1,15,
2272071,The Land of Green Ginger,,7,1958,,L5312,2272047,1,6,
2272073,The Legend of Sleepy Hollow,,7,1958,,L2531,2272047,1,4,
2272074,The Little Lame Prince,,7,1958,,L3451,2272047,1,9,
2272076,The Magic Fishbone,,7,1958,,M2121,2272047,1,10,
2272077,The Nightingale,,7,1958,,N2352,2272047,1,3,
2272083,The Sleeping Beauty,,7,1958,,S4152,2272047,1,8,
2272085,The Wild Swans,,7,1958,,W4325,2272047,1,11,
2275344,Short Short Dramas,,2,1952,,S6326,,,,1952-1953
2275355,Act of Bravery,,7,1953,,A2316,2275344,1,46,
2275360,City Slicker,,7,1952,,C3242,2275344,1,12,
2275365,Hat Trick,,7,1952,,H362,2275344,1,16,
2275370,Meet Me at the Liberty,,7,1952,,M3534,2275344,1,14,
2275371,Night School,,7,1952,,N2324,2275344,1,23,
2275376,Success Story,,7,1952,,S236,2275344,1,26,
2275378,The Calculated Risk,,7,1953,,C4243,2275344,1,45,
2275383,The Double Cross,,7,1953,,D1426,2275344,1,49,
2275387,The Gambler,,7,1953,,G5146,2275344,1,48,
2275395,The Unknown Factor,,7,1952,,U5251,2275344,1,18,
2275396,The Will,,7,1953,,W4,2275344,1,51,
2275439,Short Story Playhouse,,2,1951,,S6323,,,,1951-????
2278790,"Show Business, Inc.",,2,1947,,S1252,,,,1947-????
2311480,Blackmail,,7,1952,,B4254,2311475,1,16,
2311484,Carrier Pigeon,,7,1952,,C6125,2311475,1,2,
2311487,Danger Point,,7,1952,,D5261,2311475,1,8,
2311490,Deadly Cargo,,7,1952,,D3426,2311475,1,4,
2311491,Designing Woman,,7,1952,,D2525,2311475,1,6,
2311492,Desperate Character,,7,1952,,D2163,2311475,1,9,
2311493,Destruction from the Sky,,7,1952,,D2362,2311475,1,18,
2311500,Formula for Fear,,7,1952,,F6541,2311475,1,14,
2311504,Jim Bell's Triumph,,7,1952,,J5142,2311475,1,5,
2311513,One for the Money,,7,1952,,O5163,2311475,1,7,
2311514,Operation Urgent,,7,1952,,O1635,2311475,1,1,
2311525,Speak No Evil,,7,1952,,S1251,2311475,1,12,
2311526,Stage Coach Robbers,,7,1952,,S3261,2311475,1,3,
2311533,The Giant Eagle,,7,1952,,G5324,2311475,1,15,
2311535,The Man Who Forgot,,7,1952,,M5162,2311475,1,10,
2311538,The Porcelain Lion,,7,1952,,P6245,2311475,1,19,
2311542,The Threatening Bomb,,7,1952,,T6352,2311475,1,11,
2311545,Two-Gun Penny,,7,1952,,T2515,2311475,1,13,
2311547,Wings of Justice,,7,1952,,W5212,2311475,1,17,
2323874,Sneak Preview,,2,1956,,S5216,,,,1956-????
2323875,Just Plain Folks,,7,1956,,J2314,2323874,1,1,
2323876,Merry-Go-Round,,7,1956,,M6265,2323874,1,2,
2323878,The Way Back,,7,1956,,W12,2323874,1,4,
2325904,So This Is Hollywood,,2,1955,,S3243,,,,1955-????
2325905,A Friend in Need,,7,1955,,F6535,2325904,1,4,
2325906,America's Sweetheart,,7,1955,,A5623,2325904,1,16,
2325907,Cover Girl,,7,1955,,C1626,2325904,1,12,
2325908,Gas Becomes Electra,,7,1955,,G2125,2325904,1,5,
2325909,Grutchnik,,7,1955,,G6325,2325904,1,21,
2325910,Grutchnik Rides Again,,7,1955,,G6325,2325904,1,22,
2325911,He Done Her Wrong,,7,1955,,H3565,2325904,1,6,
2325912,"Her Highness, Miss Jones",,7,1955,,H6252,2325904,1,7,
2325913,Ka-Boo of the Jungle,,7,1955,,K1325,2325904,1,9,
2325914,Local Girl Makes Good,,7,1955,,L2426,2325904,1,2,
2325915,"Look Homeward, Fisherman",,7,1955,,L2563,2325904,1,8,
2325916,Mink Coat,,7,1955,,M523,2325904,1,1,
2325917,Mother Dodd Came to Town,,7,1955,,M3632,2325904,1,13,
2325918,Reunion in Hollywood,,7,1955,,R543,2325904,1,24,
2325919,The Achilles Heel of Pudge Heffledorfer,,7,1955,,A2424,2325904,1,15,
2325920,The Great Lover,,7,1955,,G6341,2325904,1,18,
2325921,The Maharajah,,7,1955,,M62,2325904,1,23,
2325922,The Monster,,7,1955,,M5236,2325904,1,11,
2325923,The Necklace,,7,1955,,N242,2325904,1,14,
2325924,The Old Timer,,7,1955,,O4356,2325904,1,17,
2325925,The Wonder Seal,,7,1955,,W5362,2325904,1,19,
2325926,Too Many Crooks,,7,1955,,T5262,2325904,1,3,
2325927,"Twinkle, Twinkle",,7,1955,,T5243,2325904,1,10,
2325928,Very Cold for April,,7,1955,,V6243,2325904,1,20,
2336045,Cakes and Ale,,7,1951,,C2534,2336040,2,5,
2336050,Grace,,7,1951,,G62,2336040,3,2,
2336058,Of Human Bondage,,7,1951,,O1515,2336040,2,1,
2363967,Split Personality,,2,1959,,S1431,,,,1959-1960
2376372,Stanley,,2,1956,,S354,,,,1956-1957
2376373,(#1.1),,7,1956,,,2376372,1,1,
2376374,The New Year's Party,,7,1956,,N6216,2376372,1,12,
2377218,Star Stage,,2,1955,,S3623,,,,1955-1956
2377219,A Letter to Mr. Priest,,7,1955,,L3635,2377218,1,8,
2377220,A Place to Be Alone,,7,1956,,P4231,2377218,1,34,
2377221,Articles of War,,7,1956,,A6324,2377218,1,20,
2377222,Being Nice to Emily,,7,1956,,B5252,2377218,1,32,
2377223,Bend to the Wind,,7,1956,,B5353,2377218,1,35,
2377224,Career,,7,1956,,C6,2377218,1,25,
2377225,Cleopatra Collins,,7,1956,,C4136,2377218,1,27,
2377226,Cop Without a Badge,,7,1955,,C1313,2377218,1,2,
2377227,Dr. Jordan,,7,1955,,D6263,2377218,1,9,
2377228,First Date,,7,1955,,F623,2377218,1,4,
2377229,Foreign Wife,,7,1955,,F6251,2377218,1,15,
2377230,Foundations,,7,1956,,F5352,2377218,1,38,
2377231,Honest John and the 13 Uncle Sams,,7,1955,,H5232,2377218,1,5,
2377232,I Am Her Nurse,,7,1956,,A5656,2377218,1,26,
2377233,In Houses I Enter,,7,1955,,I5253,2377218,1,11,
2377234,Killer on Horseback,,7,1956,,K4656,2377218,1,22,
2377235,Of Missing Persons,,7,1956,,O1525,2377218,1,19,
2377236,On Trial,,7,1955,,O5364,2377218,1,3,
2377237,Scandal on Deepside,,7,1956,,S2534,2377218,1,30,
2377238,Screen Credit,,7,1956,,S2652,2377218,1,21,
2377239,Spring Over Brooklyn,,7,1955,,S1652,2377218,1,10,
2377240,The Girl Who Wasn't Wanted,,7,1955,,G6425,2377218,1,12,
2377241,The Guardian,,7,1956,,G635,2377218,1,36,
2377242,The Knife,,7,1955,,K51,2377218,1,17,
2377244,The Man Who Was Irresistable to Women,,7,1956,,M5262,2377218,1,28,
2377243,The Man in the Black Robe,,7,1956,,M5314,2377218,1,37,
2377245,The Marmalade Scandal,,7,1955,,M6543,2377218,1,13,
2377246,The Marshal and the Mob,,7,1956,,M6245,2377218,1,18,
2377247,The Real Thing,,7,1956,,R4352,2377218,1,39,
2377248,The Recluse,,7,1955,,R242,2377218,1,16,
2377249,The Sainted General,,7,1956,,S5325,2377218,1,31,
2377250,The School Mistress,,7,1956,,S2452,2377218,1,24,
2377251,The Secret Place,,7,1956,,S2631,2377218,1,29,
2377252,The Shadowy Third,,7,1956,,S363,2377218,1,33,
2377253,The Thousand Dollar Bill,,7,1955,,T2534,2377218,1,14,
2377254,The Toy Lady,,7,1955,,T43,2377218,1,1,
2377255,The U.S. vs Alexander Holmes,,7,1955,,U2124,2377218,1,6,
2377256,Trumpet Man,,7,1955,,T6513,2377218,1,7,
2377257,White Night,,7,1956,,W3523,2377218,1,23,
2381125,Stars Over Hollywood,,2,1950,,S3621,,,,1950-1951
2381138,Midnight,,7,1950,,M3523,2381125,1,10,
2381139,Moon on Wires,,7,1951,,M562,2381125,1,21,
